,isbuyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
420,0,NA,6,0,21.70833,0,-37.30053,55,55,0,1,75,413,0
421,0,NA,1,0,0,0,0,85,85,0,0,117,397,0
422,0,NA,1,0,0,0,0,2,2,0,0,3,32,0
423,0,NA,1,0,0,0,0,78,78,0,0,40,146,0
424,0,NA,1,0,0,0,0,14,14,0,0,46,156,0
425,0,NA,1,0,0,0,0,36,36,0,0,10,47,0
426,0,NA,1,0,0,0,0,120,120,0,0,164,241,0
427,0,NA,1,0,0,0,0,111,111,0,0,170,593,0
428,0,NA,1,0,0,0,0,126,126,0,0,70,350,0
429,0,NA,3,0,17.02083,0,-133.6204,144,144,0,1,133,412,0
430,0,NA,1,0,0,0,0,48,48,0,0,78,197,0
431,0,NA,1,0,0,0,0,14,14,0,0,26,247,0
432,0,NA,1,0,0,0,0,176,176,0,0,92,196,0
433,0,NA,4,0,21.68056,0,8.132304,8,8,0,1,33,94,0
434,0,NA,6,0,3.816667,0,3.139481,0,0,0,1,38,205,0
435,0,NA,1,0,0,0,0,56,56,0,0,15,65,0
436,0,NA,1,0,0,0,0,13,13,0,0,38,235,0
437,0,NA,1,0,0,0,0,123,123,0,0,169,1353,0
438,0,NA,1,0,0,0,0,53,53,0,0,179,1380,0
439,0,NA,1,0,0,0,0,86,86,0,0,26,104,0
440,0,NA,1,0,0,0,0,14,14,0,0,36,91,0
441,0,NA,1,0,0,0,0,18,18,0,0,13,39,0
442,0,NA,1,0,0,0,0,26,26,0,0,7,41,0
443,0,NA,1,0,0,0,0,155,155,0,0,165,1543,0
444,0,NA,1,0,0,0,0,181,181,0,0,163,2528,0
445,0,NA,3,0,6,0,0.5892125,3,3,0,1,57,143,0
446,0,NA,1,0,0,0,0,17,17,0,0,9,44,0
447,0,NA,1,0,0,0,0,126,126,0,0,168,7130,0
448,0,NA,2,0,1.166667,0,0.1382167,0,0,0,1,2,411,0
449,0,NA,1,0,0,0,0,174,174,0,0,60,174,0
450,0,NA,1,0,0,0,0,120,120,0,0,79,1033,0
451,0,NA,1,0,0,0,0,20,20,0,0,24,122,0
452,1,1,1,0,0,0,0,81,81,0,0,185,1195,0
453,0,NA,1,0,0,0,0,15,15,0,0,172,1470,0
454,0,NA,2,0,39.79167,0,-103.0282,122,122,0,1,78,426,0
455,0,NA,1,0,0,0,0,50,50,0,0,29,72,0
456,0,NA,1,0,0,0,0,39,39,0,0,52,146,0
457,0,NA,1,0,0,0,0,79,79,0,0,128,331,0
458,0,NA,1,0,0,0,0,4,4,0,0,12,20,0
459,0,NA,3,0,18.3125,0,-45.28191,57,57,0,1,173,1157,0
460,0,NA,1,0,0,0,0,157,157,0,0,168,2202,0
461,0,NA,1,0,0,0,0,123,123,0,0,94,514,0
462,0,NA,2,0,25.375,0,-136.2255,148,148,0,1,67,426,0
463,0,NA,2,0,1,0,-1.159675,1,1,0,1,38,137,0
464,0,NA,1,0,0,0,0,148,148,0,0,172,578,0
465,0,NA,1,0,0,0,0,142,142,0,0,153,1704,0
466,0,NA,1,0,0,0,0,137,137,0,0,173,548,0
467,0,NA,1,0,0,0,0,124,124,0,0,51,109,0
468,0,NA,1,0,0,0,0,24,24,0,0,163,7392,0
469,0,NA,1,0,0,0,0,36,36,0,0,45,79,0
470,0,NA,1,0,0,0,0,45,45,0,0,36,155,0
471,0,NA,3,0,1.979167,0,-16.78765,18,18,0,1,36,247,0
472,0,NA,1,0,0,0,0,52,52,0,0,124,1049,0
473,0,NA,5,0,6.302083,0,2.062754,2,2,0,1,70,604,0
474,0,NA,2,0,60.16667,0,-13.85912,43,43,0,1,166,370,0
475,0,NA,2,0,92.16666,0,23.41671,22,22,0,1,138,588,0
476,0,NA,1,0,0,0,0,14,14,0,0,20,30,0
477,0,NA,1,0,0,0,0,6,6,0,0,-1,565,0
478,0,NA,1,0,0,0,0,68,68,0,0,28,57,0
479,0,NA,2,0,0.0416667,0,-27.99159,28,28,0,1,14,123,0
480,0,NA,3,0,27.625,0,-65.80527,84,84,0,1,178,1187,0
481,0,NA,1,0,0,0,0,80,80,0,0,144,608,0
482,0,NA,1,0,0,0,0,187,187,0,0,71,480,0
483,0,NA,2,0,0.5833333,0,-31.93133,32,32,0,1,35,203,0
484,0,NA,1,0,0,0,0,152,152,0,0,134,2590,0
485,0,NA,1,0,0,0,0,15,15,0,0,50,211,0
486,0,NA,2,0,33,0,-68.56698,85,85,0,1,25,79,0
487,0,NA,1,0,0,0,0,77,77,0,0,147,701,0
488,0,NA,2,0,0.0416667,0,-146.9542,146,146,0,1,14,152,0
489,0,NA,1,0,0,0,0,108,108,0,0,173,1223,0
490,0,NA,1,0,0,0,0,39,39,0,0,7,29,0
491,0,NA,3,0,4.4375,0,-13.26456,16,16,0,1,163,153,0
492,1,1,17,0,5.934896,0,2.593064,2,2,0,1,96,227,0
493,0,NA,3,0,5.5,0,-34.2228,37,37,0,1,179,560,0
494,0,NA,1,0,0,0,0,95,95,0,0,43,208,0
495,0,NA,1,0,0,0,0,26,26,0,0,112,236,0
496,0,NA,1,0,0,0,0,45,45,0,0,107,727,0
497,0,NA,1,0,0,0,0,78,78,0,0,139,184,0
498,0,NA,1,0,0,0,0,29,29,0,0,165,2331,0
499,0,NA,3,0,50.5625,0,-41.00135,74,74,0,1,149,3362,0
500,0,NA,1,0,0,0,0,2,2,0,0,7,20,0
501,0,NA,1,0,0,0,0,63,63,0,0,127,499,0
502,0,NA,2,0,9.291667,0,-18.18399,22,22,0,1,6,56,0
503,0,NA,1,0,0,0,0,117,117,0,0,56,132,0
504,0,NA,2,0,14.20833,0,-24.93457,32,32,0,1,117,137,0
505,0,NA,1,0,0,0,0,44,44,0,0,179,755,0
506,0,NA,1,0,0,0,0,33,33,0,0,9,40,0
507,0,NA,1,0,0,0,0,50,50,0,0,193,535,0
508,0,NA,1,0,0,0,0,134,134,0,0,149,2360,0
509,0,NA,1,0,0,0,0,0,0,0,0,63,305,0
510,0,NA,1,0,0,0,0,108,108,0,0,51,198,0
511,0,NA,2,0,89.04166,0,21.32158,23,23,0,1,65,341,0
512,0,NA,3,0,9.583333,0,-16.65196,23,23,0,1,22,114,0
513,0,NA,2,0,113.875,0,-1.209283,58,58,0,1,165,1867,0
514,0,NA,1,0,0,0,0,76,76,0,0,59,202,0
515,0,NA,1,0,0,0,0,109,109,0,0,163,783,0
516,0,NA,1,0,0,0,0,76,76,0,0,144,1835,0
517,0,NA,1,0,0,0,0,102,102,0,0,172,2296,0
518,0,NA,1,0,0,0,0,14,14,0,0,35,73,0
519,0,NA,1,0,0,0,0,93,93,0,0,165,2993,0
520,0,NA,1,0,0,0,0,83,83,0,0,6,30,0
521,0,NA,1,0,0,0,0,17,17,0,0,1,30,0
522,0,NA,3,0,64.89584,0,41.15279,2,2,0,1,155,1809,0
523,0,NA,1,0,0,0,0,173,173,0,0,172,6139,0
524,0,NA,3,0,40.47917,0,-32.56286,59,59,0,1,135,1076,0
525,0,NA,1,0,0,0,0,145,145,0,0,172,4662,0
526,0,NA,1,0,0,0,0,86,86,0,0,139,936,0
527,0,NA,3,0,3.020833,0,-27.17458,29,29,0,1,184,809,0
528,0,NA,2,0,95.54166,0,21.41236,26,26,0,1,168,2405,0
529,0,NA,1,0,0,0,0,81,81,0,0,116,605,0
530,0,NA,1,0,0,0,0,34,34,0,0,17,58,0
531,0,NA,2,0,0.625,0,-1.901538,2,2,0,1,11,23,0
532,0,NA,1,0,0,0,0,1,1,0,0,164,615,0
533,0,NA,2,0,58.125,0,-75.99726,105,105,0,1,140,570,0
534,0,NA,2,0,1.333333,0,-3.355912,4,4,0,1,124,633,0
535,0,NA,1,0,0,0,0,28,28,0,0,59,133,0
536,0,NA,2,0,0.7916667,0,-72.84882,73,73,0,1,161,2036,0
537,0,NA,1,0,0,0,0,52,52,0,0,97,169,0
538,0,NA,1,0,0,0,0,128,128,0,0,23,236,0
539,0,NA,1,0,0,0,0,178,178,0,0,110,718,0
540,0,NA,1,0,0,0,0,11,11,0,0,-1,321,0
541,0,NA,2,0,3,0,0.3226167,1,1,0,1,2,8,0
542,0,NA,2,0,62.08333,0,18.59988,12,12,0,1,152,862,0
543,0,NA,2,0,0.9166667,0,-131.6266,132,132,0,1,148,1828,0
544,0,NA,1,0,0,0,0,92,92,0,0,35,270,0
545,0,NA,2,0,45.125,0,-23.38628,45,45,0,1,165,633,0
546,0,NA,2,0,24.16667,0,-99.83424,111,111,0,1,155,17600,0
547,0,NA,1,0,0,0,0,14,14,0,0,9,191,0
548,0,NA,1,0,0,0,0,111,111,0,0,13,64,0
549,0,NA,1,0,0,0,0,28,28,0,0,10,41,0
550,0,NA,1,0,0,0,0,119,119,0,0,42,142,0
551,0,NA,1,0,0,0,0,167,167,0,0,164,1763,0
552,1,3,49,45.125,2.584201,-58.93105,1.808742,0,0,1,1,158,1314,1
553,0,NA,2,0,23.04167,0,-71.04435,82,82,0,1,157,522,0
554,0,NA,1,0,0,0,0,98,98,0,0,171,1651,0
555,0,NA,1,0,0,0,0,121,121,0,0,166,5063,0
556,0,NA,1,0,0,0,0,75,75,0,0,161,1907,0
557,0,NA,1,0,0,0,0,15,15,0,0,34,339,0
558,0,NA,1,0,0,0,0,169,169,0,0,166,1541,0
559,0,NA,1,0,0,0,0,170,170,0,0,1,4,0
560,0,NA,1,0,0,0,0,105,105,0,0,100,305,0
561,0,NA,1,0,0,0,0,94,94,0,0,101,110,0
562,1,1,5,0,10.75,0,-60.6282,69,69,0,1,129,349,0
563,1,1,13,0,4.121528,0,-6.071913,9,9,0,1,131,659,0
564,0,NA,1,0,0,0,0,10,10,0,0,187,174,0
565,0,NA,2,0,8.125,0,-81.31595,85,85,0,1,113,1146,0
566,0,NA,2,0,11.875,0,-90.73293,96,96,0,1,180,595,0
567,0,NA,1,0,0,0,0,7,7,0,0,23,61,0
568,0,NA,1,0,0,0,0,4,4,0,0,10,77,0
569,0,NA,1,0,0,0,0,57,57,0,0,127,486,0
570,0,NA,1,0,0,0,0,0,0,0,0,13,40,0
571,0,NA,1,0,0,0,0,119,119,0,0,74,210,0
572,0,NA,1,0,0,0,0,134,134,0,0,65,855,0
573,0,NA,1,0,0,0,0,52,52,0,0,171,1307,0
574,0,NA,14,0,3.099359,0,-12.33176,15,15,0,1,175,914,0
575,0,NA,2,0,78.04166,0,3.886067,35,35,0,1,50,214,0
576,1,1,1,0,0,0,0,82,82,0,0,91,310,0
577,0,NA,1,0,0,0,0,24,24,0,0,31,35,0
578,0,NA,1,0,0,0,0,21,21,0,0,50,103,0
579,0,NA,1,0,0,0,0,14,14,0,0,16,44,0
580,0,NA,1,0,0,0,0,151,151,0,0,43,146,0
581,0,NA,2,0,3.958333,0,-170.0677,172,172,0,1,42,814,0
582,0,NA,1,0,0,0,0,157,157,0,0,55,820,0
583,0,NA,1,0,0,0,0,37,37,0,0,145,1445,0
584,0,NA,1,0,0,0,0,0,0,0,0,8,90,0
585,0,NA,1,0,0,0,0,21,21,0,0,19,124,0
586,0,NA,1,0,0,0,0,8,8,0,0,2,18,0
587,0,NA,1,0,0,0,0,30,30,0,0,8,18,0
588,0,NA,24,0,7.780797,0,6.505268,0,0,0,1,170,1056,0
589,0,NA,2,0,13.08333,0,-136.447,142,142,0,1,162,962,0
590,0,NA,1,0,0,0,0,14,14,0,0,31,84,0
591,0,NA,1,0,0,0,0,46,46,0,0,40,26,0
592,0,NA,1,0,0,0,0,89,89,0,0,173,3569,0
593,0,NA,1,0,0,0,0,50,50,0,0,0,1116,0
594,0,NA,1,0,0,0,0,96,96,0,0,48,666,0
595,0,NA,2,0,15.91667,0,-7.347975,15,15,0,1,68,256,0
596,0,NA,1,0,0,0,0,85,85,0,0,160,1135,0
597,0,NA,2,0,1.833333,0,-147.0243,147,147,0,1,174,1528,0
598,0,NA,1,0,0,0,0,78,78,0,0,155,700,0
599,0,NA,1,0,0,0,0,76,76,0,0,183,1082,0
600,0,NA,1,0,0,0,0,161,161,0,0,60,283,0
601,0,NA,2,0,58.83333,0,-11.7675,41,41,0,1,69,143,0
602,0,NA,1,0,0,0,0,26,26,0,0,162,507,0
603,0,NA,1,0,0,0,0,103,103,0,0,167,768,0
604,0,NA,1,0,0,0,0,117,117,0,0,8,41,0
605,0,NA,1,0,0,0,0,6,6,0,0,152,4094,0
606,0,NA,1,0,0,0,0,162,162,0,0,155,17033,0
607,0,NA,1,0,0,0,0,139,139,0,0,160,572,0
608,0,NA,1,0,0,0,0,37,37,0,0,184,1170,0
609,0,NA,1,0,0,0,0,48,48,0,0,46,314,0
610,0,NA,1,0,0,0,0,169,169,0,0,42,103,0
611,0,NA,1,0,0,0,0,14,14,0,0,19,75,0
612,0,NA,2,0,20.20833,0,-80.97138,91,91,0,1,36,289,0
613,0,NA,3,0,4.3125,0,-62.77982,65,65,0,1,10,112,0
614,0,NA,2,0,0.0416667,0,-45.01488,45,45,0,1,177,1932,0
615,0,NA,1,0,0,0,0,147,147,0,0,167,5347,0
616,0,NA,1,0,0,0,0,58,58,0,0,57,158,0
617,0,NA,1,0,0,0,0,44,44,0,0,184,642,0
618,0,NA,1,0,0,0,0,20,20,0,0,52,460,0
619,0,NA,1,0,0,0,0,35,35,0,0,90,195,0
620,1,4,45,16.97222,2.298295,-26.27107,-2.628011,4,4,1,1,46,289,1
621,0,NA,1,0,0,0,0,132,132,0,0,0,5773,0
622,0,NA,1,0,0,0,0,160,160,0,0,0,402,0
623,0,NA,1,0,0,0,0,103,103,0,0,165,1785,0
624,0,NA,7,0,14.36806,0,-11.95624,24,24,0,1,196,1158,0
625,0,NA,1,0,0,0,0,51,51,0,0,0,678,0
626,0,NA,3,0,1.666667,0,-103.2113,104,104,0,1,84,701,0
627,0,NA,3,0,20.85417,0,-75.29484,89,89,0,1,78,422,0
628,1,1,21,0,5.327083,0,3.229779,1,1,0,1,174,665,0
629,0,NA,2,0,4,0,1.740104,0,0,0,1,5,45,0
630,0,NA,1,0,0,0,0,104,104,0,0,160,261,0
631,0,NA,1,0,0,0,0,60,60,0,0,44,208,0
632,0,NA,1,0,0,0,0,43,43,0,0,55,76,0
633,0,NA,1,0,0,0,0,46,46,0,0,65,308,0
634,0,NA,1,0,0,0,0,2,2,0,0,14,86,0
635,0,NA,1,0,0,0,0,3,3,0,0,17,33,0
636,0,NA,1,0,0,0,0,178,178,0,0,163,772,0
637,0,NA,4,0,36.66667,0,10.27372,17,17,0,1,167,447,0
638,0,NA,5,0,6.78125,0,-20.67716,26,26,0,1,47,173,0
639,0,NA,2,0,1.083333,0,-1.490208,2,2,0,1,3,21,0
640,0,NA,1,0,0,0,0,152,152,0,0,132,515,0
641,0,NA,1,0,0,0,0,48,48,0,0,126,312,0
642,0,NA,1,0,0,0,0,9,9,0,0,36,187,0
643,0,NA,1,0,0,0,0,79,79,0,0,37,156,0
644,0,NA,1,0,0,0,0,20,20,0,0,22,326,0
645,0,NA,1,0,0,0,0,62,62,0,0,186,797,0
646,0,NA,1,0,0,0,0,36,36,0,0,165,994,0
647,0,NA,1,0,0,0,0,176,176,0,0,166,2129,0
648,0,NA,1,0,0,0,0,47,47,0,0,54,155,0
649,0,NA,3,0,1.020833,0,-3.295915,3,3,0,1,4,60,0
650,0,NA,1,0,0,0,0,66,66,0,0,171,1458,0
651,0,NA,1,0,0,0,0,4,4,0,0,38,223,0
652,0,NA,1,0,0,0,0,55,55,0,0,15,31,0
653,0,NA,1,0,0,0,0,5,5,0,0,27,79,0
654,0,NA,2,0,19.875,0,-1.319967,11,11,0,1,89,655,0
655,0,NA,1,0,0,0,0,79,79,0,0,96,513,0
656,0,NA,1,0,0,0,0,3,3,0,0,26,65,0
657,0,NA,1,0,0,0,0,99,99,0,0,45,451,0
658,0,NA,1,0,0,0,0,31,31,0,0,55,105,0
659,0,NA,1,0,0,0,0,63,63,0,0,170,2715,0
660,0,NA,2,0,37,0,-3.653079,22,22,0,1,164,1366,0
661,0,NA,1,0,0,0,0,79,79,0,0,32,145,0
662,0,NA,1,0,0,0,0,34,34,0,0,56,91,0
663,0,NA,1,0,0,0,0,80,80,0,0,165,591,0
664,0,NA,1,0,0,0,0,3,3,0,0,99,386,0
665,0,NA,1,0,0,0,0,77,77,0,0,161,605,0
666,0,NA,1,0,0,0,0,70,70,0,0,27,96,0
667,0,NA,1,0,0,0,0,100,100,0,0,59,231,0
668,0,NA,5,0,29.42708,0,20.29535,3,3,0,1,125,264,0
669,0,NA,1,0,0,0,0,76,76,0,0,94,214,0
670,0,NA,2,0,16.875,0,-28.6011,37,37,0,1,7,132,0
671,0,NA,1,0,0,0,0,36,36,0,0,65,342,0
672,0,NA,1,0,0,0,0,71,71,0,0,159,849,0
673,0,NA,1,0,0,0,0,9,9,0,0,82,319,0
674,0,NA,1,0,0,0,0,137,137,0,0,55,1932,0
675,0,NA,1,0,0,0,0,40,40,0,0,126,465,0
676,0,NA,1,0,0,0,0,183,183,0,0,39,464,0
677,1,1,4,0,4.333333,0,1.319283,1,1,0,1,47,57,0
678,0,NA,1,0,0,0,0,23,23,0,0,36,74,0
679,1,2,2,0.0416667,0.0416667,-19.11152,-19.11152,19,19,1,1,32,580,0
680,0,NA,2,0,0.0416667,0,-85.47276,85,85,0,1,41,162,0
681,0,NA,1,0,0,0,0,4,4,0,0,3,9,0
682,0,NA,1,0,0,0,0,131,131,0,0,102,419,0
683,0,NA,1,0,0,0,0,146,146,0,0,157,7529,0
684,0,NA,1,0,0,0,0,42,42,0,0,59,103,0
685,0,NA,1,0,0,0,0,2,2,0,0,86,245,0
686,0,NA,1,0,0,0,0,111,111,0,0,168,424,0
687,0,NA,1,0,0,0,0,10,10,0,0,47,106,0
688,0,NA,1,0,0,0,0,9,9,0,0,13,90,0
689,0,NA,1,0,0,0,0,135,135,0,0,184,1460,0
690,0,NA,2,0,0.9583333,0,-19.20843,19,19,0,1,17,89,0
691,0,NA,1,0,0,0,0,61,61,0,0,132,1839,0
692,0,NA,1,0,0,0,0,165,165,0,0,163,264,0
693,0,NA,1,0,0,0,0,118,118,0,0,165,445,0
694,0,NA,1,0,0,0,0,18,18,0,0,10,58,0
695,0,NA,1,0,0,0,0,15,15,0,0,156,793,0
696,0,NA,2,0,30.66667,0,10.58251,4,4,0,1,18,69,0
697,1,1,1,0,0,0,0,25,25,0,0,168,2657,0
698,0,NA,2,0,119.0417,0,34.7378,24,24,0,1,147,717,0
699,0,NA,6,0,22.88333,0,-29.15905,48,48,0,1,13,81,0
700,0,NA,1,0,0,0,0,86,86,0,0,40,189,0
701,0,NA,1,0,0,0,0,119,119,0,0,29,35,0
702,0,NA,1,0,0,0,0,20,20,0,0,23,129,0
703,0,NA,1,0,0,0,0,180,180,0,0,77,96,0
704,0,NA,1,0,0,0,0,14,14,0,0,25,64,0
705,0,NA,3,0,18,0,-136.0087,148,148,0,1,93,1457,0
706,0,NA,1,0,0,0,0,9,9,0,0,-1,9,0
707,0,NA,1,0,0,0,0,126,126,0,0,191,315,0
708,0,NA,1,0,0,0,0,168,168,0,0,161,643,0
709,0,NA,1,0,0,0,0,124,124,0,0,109,260,0
710,0,NA,2,0,27.08333,0,-51.54756,65,65,0,1,188,956,0
711,0,NA,1,0,0,0,0,61,61,0,0,146,548,0
712,0,NA,1,0,0,0,0,48,48,0,0,113,364,0
713,0,NA,1,0,0,0,0,109,109,0,0,183,756,0
714,0,NA,1,0,0,0,0,9,9,0,0,9,22,0
715,0,NA,1,0,0,0,0,73,73,0,0,0,6508,0
716,0,NA,1,0,0,0,0,161,161,0,0,163,536,0
717,0,NA,2,0,2.958333,0,-37.61079,39,39,0,1,29,161,0
718,0,NA,1,0,0,0,0,72,72,0,0,107,305,0
719,0,NA,1,0,0,0,0,3,3,0,0,76,205,0
720,0,NA,1,0,0,0,0,11,11,0,0,20,83,0
721,0,NA,1,0,0,0,0,111,111,0,0,173,932,0
722,0,NA,2,0,37.41667,0,16.17102,2,2,0,1,4,17,0
723,0,NA,1,0,0,0,0,177,177,0,0,63,252,0
724,0,NA,2,0,69.79166,0,-68.12804,103,103,0,1,138,654,0
725,1,1,1,0,0,0,0,13,13,0,0,18,93,0
726,0,NA,1,0,0,0,0,167,167,0,0,47,267,0
727,0,NA,1,0,0,0,0,75,75,0,0,68,194,0
728,0,NA,2,0,68.29166,0,-2.349504,36,36,0,1,171,2420,0
729,0,NA,1,0,0,0,0,107,107,0,0,45,132,0
730,0,NA,1,0,0,0,0,26,26,0,0,166,1337,0
731,0,NA,1,0,0,0,0,66,66,0,0,-1,510,0
732,0,NA,2,0,37,0,18.1943,0,0,0,1,22,113,0
733,0,NA,5,0,8.260417,0,-56.45208,63,63,0,1,164,328,0
734,0,NA,1,0,0,0,0,48,48,0,0,25,45,0
735,0,NA,1,0,0,0,0,171,171,0,0,176,1839,0
736,0,NA,1,0,0,0,0,42,42,0,0,31,244,0
737,0,NA,1,0,0,0,0,119,119,0,0,84,857,0
738,0,NA,1,0,0,0,0,8,8,0,0,41,350,0
739,0,NA,1,0,0,0,0,92,92,0,0,34,84,0
740,0,NA,1,0,0,0,0,13,13,0,0,79,326,0
741,1,1,2,0,2.75,0,-24.41692,25,25,0,1,102,551,0
742,0,NA,3,0,70.27084,0,41.32485,5,5,0,1,105,551,0
743,0,NA,1,0,0,0,0,33,33,0,0,25,412,0
744,0,NA,1,0,0,0,0,10,10,0,0,147,2390,0
745,0,NA,8,0,16.09524,0,-21.20522,35,35,0,1,27,260,0
746,0,NA,1,0,0,0,0,33,33,0,0,185,1519,0
747,0,NA,1,0,0,0,0,110,110,0,0,47,445,0
748,0,NA,1,0,0,0,0,132,132,0,0,88,3125,0
749,0,NA,1,0,0,0,0,142,142,0,0,178,1040,0
750,0,NA,1,0,0,0,0,97,97,0,0,41,106,0
751,0,NA,1,0,0,0,0,40,40,0,0,46,119,0
752,0,NA,1,0,0,0,0,82,82,0,0,167,1515,0
753,0,NA,1,0,0,0,0,14,14,0,0,172,915,0
754,0,NA,1,0,0,0,0,166,166,0,0,144,628,0
755,0,NA,2,0,165.9167,0,63.97966,18,18,0,1,175,538,0
756,0,NA,3,0,64.89584,0,24.35881,18,18,0,1,178,635,0
757,0,NA,1,0,0,0,0,5,5,0,0,149,724,0
758,0,NA,1,0,0,0,0,37,37,0,0,118,653,0
759,0,NA,2,0,0.9583333,0,-94.81496,95,95,0,1,20,380,0
760,0,NA,1,0,0,0,0,11,11,0,0,44,131,0
761,0,NA,1,0,0,0,0,13,13,0,0,143,861,0
762,0,NA,1,0,0,0,0,98,98,0,0,148,906,0
763,0,NA,1,0,0,0,0,43,43,0,0,96,385,0
764,0,NA,1,0,0,0,0,126,126,0,0,170,798,0
765,0,NA,1,0,0,0,0,161,161,0,0,113,1189,0
766,0,NA,1,0,0,0,0,3,3,0,0,2,52,0
767,0,NA,1,0,0,0,0,106,106,0,0,9,67,0
768,0,NA,1,0,0,0,0,48,48,0,0,182,778,0
769,0,NA,1,0,0,0,0,28,28,0,0,17,26,0
770,0,NA,1,0,0,0,0,184,184,0,0,168,1866,0
771,0,NA,1,0,0,0,0,14,14,0,0,102,254,0
772,0,NA,1,0,0,0,0,174,174,0,0,179,2301,0
773,0,NA,1,0,0,0,0,95,95,0,0,41,75,0
774,0,NA,1,0,0,0,0,46,46,0,0,156,1782,0
775,0,NA,1,0,0,0,0,12,12,0,0,61,129,0
776,0,NA,1,0,0,0,0,47,47,0,0,0,568,0
777,1,1,4,0,50.38889,0,27.62628,10,10,0,1,51,131,0
778,0,NA,1,0,0,0,0,47,47,0,0,166,1677,0
779,0,NA,4,0,13,0,-1.157683,10,10,0,1,162,2115,0
780,0,NA,1,0,0,0,0,72,72,0,0,78,322,0
781,0,NA,1,0,0,0,0,55,55,0,0,75,330,0
782,0,NA,3,0,40.58333,0,24.95846,2,2,0,1,94,530,0
783,0,NA,1,0,0,0,0,35,35,0,0,74,119,0
784,0,NA,1,0,0,0,0,2,2,0,0,15,23,0
785,0,NA,1,0,0,0,0,135,135,0,0,150,4669,0
786,0,NA,1,0,0,0,0,0,0,0,0,6,14,0
787,0,NA,3,0,12.3125,0,7.684108,0,0,0,1,111,317,0
788,0,NA,1,0,0,0,0,0,0,0,0,50,212,0
789,0,NA,2,0,16.95833,0,-73.52776,82,82,0,1,162,205,0
790,0,NA,1,0,0,0,0,15,15,0,0,27,119,0
791,0,NA,2,0,43.33333,0,21.58273,0,0,0,1,50,212,0
792,1,1,4,0,14.02778,0,9.4486,1,1,0,1,4,41,0
793,0,NA,3,0,29.33333,0,-50.74391,70,70,0,1,143,1173,0
794,0,NA,1,0,0,0,0,95,95,0,0,158,431,0
795,0,NA,1,0,0,0,0,149,149,0,0,35,81,0
796,0,NA,1,0,0,0,0,180,180,0,0,88,246,0
797,0,NA,1,0,0,0,0,2,2,0,0,8,66,0
798,0,NA,1,0,0,0,0,132,132,0,0,151,462,0
799,0,NA,1,0,0,0,0,57,57,0,0,170,920,0
800,0,NA,1,0,0,0,0,17,17,0,0,154,221,0
801,0,NA,1,0,0,0,0,51,51,0,0,36,764,0
802,1,1,12,0,4.193182,0,-13.90436,17,17,0,1,42,294,1
803,0,NA,1,0,0,0,0,2,2,0,0,47,117,0
804,0,NA,2,0,31.83333,0,-106.697,122,122,0,1,176,797,0
805,0,NA,1,0,0,0,0,24,24,0,0,5,48,0
806,0,NA,1,0,0,0,0,116,116,0,0,172,629,0
807,0,NA,1,0,0,0,0,55,55,0,0,34,136,0
808,0,NA,1,0,0,0,0,88,88,0,0,191,4609,0
809,0,NA,1,0,0,0,0,30,30,0,0,101,268,0
810,0,NA,1,0,0,0,0,157,157,0,0,179,644,0
811,0,NA,1,0,0,0,0,182,182,0,0,162,610,0
812,0,NA,3,0,25.5625,0,11.01027,6,6,0,1,8,32,0
813,0,NA,1,0,0,0,0,15,15,0,0,-1,7,0
814,0,NA,7,0,0.3819444,0,-110.3882,110,110,0,1,179,795,0
815,0,NA,1,0,0,0,0,13,13,0,0,116,210,0
816,0,NA,1,0,0,0,0,105,105,0,0,132,349,0
817,0,NA,1,0,0,0,0,53,53,0,0,50,450,0
818,0,NA,1,0,0,0,0,129,129,0,0,155,2327,0
819,0,NA,1,0,0,0,0,28,28,0,0,33,232,0
820,0,NA,1,0,0,0,0,7,7,0,0,125,291,0
821,1,2,5,6.041667,3,-64.45839,-65.07922,67,67,1,1,50,188,0
822,0,NA,2,0,21.25,0,-2.116067,12,12,0,1,99,341,0
823,0,NA,1,0,0,0,0,52,52,0,0,71,227,0
824,0,NA,1,0,0,0,0,80,80,0,0,35,1475,0
825,0,NA,5,0,18.76042,0,-34.76899,49,49,0,1,190,2032,0
826,0,NA,5,0,24,0,-64.64766,83,83,0,1,116,445,0
827,0,NA,2,0,35.33333,0,-32.32238,49,49,0,1,165,716,0
828,0,NA,1,0,0,0,0,112,112,0,0,17,304,0
829,0,NA,2,0,49.58333,0,22.42893,2,2,0,1,9,121,0
830,0,NA,1,0,0,0,0,72,72,0,0,48,131,0
831,0,NA,1,0,0,0,0,20,20,0,0,75,342,0
832,0,NA,1,0,0,0,0,180,180,0,0,72,619,0
833,0,NA,1,0,0,0,0,70,70,0,0,72,481,0
834,0,NA,1,0,0,0,0,171,171,0,0,104,327,0
835,0,NA,1,0,0,0,0,22,22,0,0,21,71,0
836,1,2,20,10.5,1.355263,-5.2928,-2.963633,4,4,1,1,19,142,0
837,0,NA,1,0,0,0,0,155,155,0,0,87,215,0
838,0,NA,3,0,26.77083,0,8.168914,9,9,0,1,69,244,0
839,0,NA,1,0,0,0,0,1,1,0,0,-1,472,0
840,0,NA,15,0,2.056548,0,-11.15492,13,13,0,1,-1,433,0
