isbuyer,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
0,1,0.0,0.0,0.0,0.0,78,78,0,0,128,420,0
0,1,0.0,0.0,0.0,0.0,86,86,0,0,95,1562,0
0,1,0.0,0.0,0.0,0.0,86,86,0,0,74,367,0
0,2,0.0,46.875,0.0,15.9654,7,7,0,1,165,7932,0
0,1,0.0,0.0,0.0,0.0,103,103,0,0,147,276,0
0,1,0.0,0.0,0.0,0.0,106,106,0,0,154,807,0
0,4,0.0,6.319445,0.0,-97.20178,101,101,0,1,148,2053,0
0,1,0.0,0.0,0.0,0.0,147,147,0,0,38,351,0
0,1,0.0,0.0,0.0,0.0,55,55,0,0,56,308,0
0,1,0.0,0.0,0.0,0.0,46,46,0,0,23,223,0
0,1,0.0,0.0,0.0,0.0,93,93,0,0,5,474,0
0,1,0.0,0.0,0.0,0.0,96,96,0,0,110,274,0
0,1,0.0,0.0,0.0,0.0,44,44,0,0,14,65,0
0,1,0.0,0.0,0.0,0.0,138,138,0,0,167,1399,0
0,1,0.0,0.0,0.0,0.0,46,46,0,0,17,45,0
0,1,0.0,0.0,0.0,0.0,170,170,0,0,173,1557,0
0,8,0.0,24.92857,0.0,20.25669,1,1,0,1,39,401,0
0,1,0.0,0.0,0.0,0.0,56,56,0,0,18,77,0
0,1,0.0,0.0,0.0,0.0,62,62,0,0,171,456,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,169,459,0
0,1,0.0,0.0,0.0,0.0,52,52,0,0,30,127,0
0,1,0.0,0.0,0.0,0.0,71,71,0,0,70,102,0
0,2,0.0,0.041666699999999994,0.0,-62.80601,62,62,0,1,134,979,0
0,1,0.0,0.0,0.0,0.0,29,29,0,0,169,1505,0
0,1,0.0,0.0,0.0,0.0,19,19,0,0,38,70,0
1,3,0.0,36.10417,0.0,-41.84963,65,65,0,1,96,217,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,112,696,0
0,1,0.0,0.0,0.0,0.0,21,21,0,0,51,109,0
0,6,0.0,21.70833,0.0,-37.30053,55,55,0,1,75,413,0
0,1,0.0,0.0,0.0,0.0,85,85,0,0,117,397,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,3,32,0
0,1,0.0,0.0,0.0,0.0,78,78,0,0,40,146,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,46,156,0
0,1,0.0,0.0,0.0,0.0,36,36,0,0,10,47,0
0,1,0.0,0.0,0.0,0.0,120,120,0,0,164,241,0
0,1,0.0,0.0,0.0,0.0,111,111,0,0,170,593,0
0,1,0.0,0.0,0.0,0.0,126,126,0,0,70,350,0
0,3,0.0,17.02083,0.0,-133.6204,144,144,0,1,133,412,0
0,1,0.0,0.0,0.0,0.0,48,48,0,0,78,197,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,26,247,0
0,1,0.0,0.0,0.0,0.0,176,176,0,0,92,196,0
0,4,0.0,21.68056,0.0,8.132304,8,8,0,1,33,94,0
0,6,0.0,3.816667,0.0,3.139481,0,0,0,1,38,205,0
0,1,0.0,0.0,0.0,0.0,56,56,0,0,15,65,0
0,1,0.0,0.0,0.0,0.0,13,13,0,0,38,235,0
0,1,0.0,0.0,0.0,0.0,123,123,0,0,169,1353,0
0,1,0.0,0.0,0.0,0.0,53,53,0,0,179,1380,0
0,1,0.0,0.0,0.0,0.0,86,86,0,0,26,104,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,36,91,0
0,1,0.0,0.0,0.0,0.0,18,18,0,0,13,39,0
0,1,0.0,0.0,0.0,0.0,26,26,0,0,7,41,0
0,1,0.0,0.0,0.0,0.0,155,155,0,0,165,1543,0
0,1,0.0,0.0,0.0,0.0,181,181,0,0,163,2528,0
0,3,0.0,6.0,0.0,0.5892125,3,3,0,1,57,143,0
0,1,0.0,0.0,0.0,0.0,17,17,0,0,9,44,0
0,1,0.0,0.0,0.0,0.0,126,126,0,0,168,7130,0
0,2,0.0,1.166667,0.0,0.13821670000000003,0,0,0,1,2,411,0
0,1,0.0,0.0,0.0,0.0,174,174,0,0,60,174,0
0,1,0.0,0.0,0.0,0.0,120,120,0,0,79,1033,0
0,1,0.0,0.0,0.0,0.0,20,20,0,0,24,122,0
1,1,0.0,0.0,0.0,0.0,81,81,0,0,185,1195,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,172,1470,0
0,2,0.0,39.79167,0.0,-103.0282,122,122,0,1,78,426,0
0,1,0.0,0.0,0.0,0.0,50,50,0,0,29,72,0
0,1,0.0,0.0,0.0,0.0,39,39,0,0,52,146,0
0,1,0.0,0.0,0.0,0.0,79,79,0,0,128,331,0
0,1,0.0,0.0,0.0,0.0,4,4,0,0,12,20,0
0,3,0.0,18.3125,0.0,-45.281909999999996,57,57,0,1,173,1157,0
0,1,0.0,0.0,0.0,0.0,157,157,0,0,168,2202,0
0,1,0.0,0.0,0.0,0.0,123,123,0,0,94,514,0
0,2,0.0,25.375,0.0,-136.2255,148,148,0,1,67,426,0
0,2,0.0,1.0,0.0,-1.159675,1,1,0,1,38,137,0
0,1,0.0,0.0,0.0,0.0,148,148,0,0,172,578,0
0,1,0.0,0.0,0.0,0.0,142,142,0,0,153,1704,0
0,1,0.0,0.0,0.0,0.0,137,137,0,0,173,548,0
0,1,0.0,0.0,0.0,0.0,124,124,0,0,51,109,0
0,1,0.0,0.0,0.0,0.0,24,24,0,0,163,7392,0
0,1,0.0,0.0,0.0,0.0,36,36,0,0,45,79,0
0,1,0.0,0.0,0.0,0.0,45,45,0,0,36,155,0
0,3,0.0,1.979167,0.0,-16.78765,18,18,0,1,36,247,0
0,1,0.0,0.0,0.0,0.0,52,52,0,0,124,1049,0
0,5,0.0,6.3020830000000005,0.0,2.062754,2,2,0,1,70,604,0
0,2,0.0,60.166669999999996,0.0,-13.85912,43,43,0,1,166,370,0
0,2,0.0,92.16666,0.0,23.416710000000002,22,22,0,1,138,588,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,20,30,0
0,1,0.0,0.0,0.0,0.0,6,6,0,0,-1,565,0
0,1,0.0,0.0,0.0,0.0,68,68,0,0,28,57,0
0,2,0.0,0.041666699999999994,0.0,-27.991590000000002,28,28,0,1,14,123,0
0,3,0.0,27.625,0.0,-65.80527,84,84,0,1,178,1187,0
0,1,0.0,0.0,0.0,0.0,80,80,0,0,144,608,0
0,1,0.0,0.0,0.0,0.0,187,187,0,0,71,480,0
0,2,0.0,0.5833333,0.0,-31.93133,32,32,0,1,35,203,0
0,1,0.0,0.0,0.0,0.0,152,152,0,0,134,2590,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,50,211,0
0,2,0.0,33.0,0.0,-68.56698,85,85,0,1,25,79,0
0,1,0.0,0.0,0.0,0.0,77,77,0,0,147,701,0
0,2,0.0,0.041666699999999994,0.0,-146.9542,146,146,0,1,14,152,0
0,1,0.0,0.0,0.0,0.0,108,108,0,0,173,1223,0
0,1,0.0,0.0,0.0,0.0,39,39,0,0,7,29,0
0,3,0.0,4.4375,0.0,-13.264560000000001,16,16,0,1,163,153,0
1,17,0.0,5.934896,0.0,2.593064,2,2,0,1,96,227,0
0,3,0.0,5.5,0.0,-34.2228,37,37,0,1,179,560,0
0,1,0.0,0.0,0.0,0.0,95,95,0,0,43,208,0
0,1,0.0,0.0,0.0,0.0,26,26,0,0,112,236,0
0,1,0.0,0.0,0.0,0.0,45,45,0,0,107,727,0
0,1,0.0,0.0,0.0,0.0,78,78,0,0,139,184,0
0,1,0.0,0.0,0.0,0.0,29,29,0,0,165,2331,0
0,3,0.0,50.5625,0.0,-41.00135,74,74,0,1,149,3362,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,7,20,0
0,1,0.0,0.0,0.0,0.0,63,63,0,0,127,499,0
0,2,0.0,9.291667,0.0,-18.183989999999998,22,22,0,1,6,56,0
0,1,0.0,0.0,0.0,0.0,117,117,0,0,56,132,0
0,2,0.0,14.208329999999998,0.0,-24.93457,32,32,0,1,117,137,0
0,1,0.0,0.0,0.0,0.0,44,44,0,0,179,755,0
0,1,0.0,0.0,0.0,0.0,33,33,0,0,9,40,0
0,1,0.0,0.0,0.0,0.0,50,50,0,0,193,535,0
0,1,0.0,0.0,0.0,0.0,134,134,0,0,149,2360,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,63,305,0
0,1,0.0,0.0,0.0,0.0,108,108,0,0,51,198,0
0,2,0.0,89.04166,0.0,21.321579999999997,23,23,0,1,65,341,0
0,3,0.0,9.583333,0.0,-16.65196,23,23,0,1,22,114,0
0,2,0.0,113.875,0.0,-1.2092829999999999,58,58,0,1,165,1867,0
0,1,0.0,0.0,0.0,0.0,76,76,0,0,59,202,0
0,1,0.0,0.0,0.0,0.0,109,109,0,0,163,783,0
0,1,0.0,0.0,0.0,0.0,76,76,0,0,144,1835,0
0,1,0.0,0.0,0.0,0.0,102,102,0,0,172,2296,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,35,73,0
0,1,0.0,0.0,0.0,0.0,93,93,0,0,165,2993,0
0,1,0.0,0.0,0.0,0.0,83,83,0,0,6,30,0
0,1,0.0,0.0,0.0,0.0,17,17,0,0,1,30,0
0,3,0.0,64.89584,0.0,41.15279,2,2,0,1,155,1809,0
0,1,0.0,0.0,0.0,0.0,173,173,0,0,172,6139,0
0,3,0.0,40.47917,0.0,-32.56286,59,59,0,1,135,1076,0
0,1,0.0,0.0,0.0,0.0,145,145,0,0,172,4662,0
0,1,0.0,0.0,0.0,0.0,86,86,0,0,139,936,0
0,3,0.0,3.020833,0.0,-27.17458,29,29,0,1,184,809,0
0,2,0.0,95.54166,0.0,21.41236,26,26,0,1,168,2405,0
0,1,0.0,0.0,0.0,0.0,81,81,0,0,116,605,0
0,1,0.0,0.0,0.0,0.0,34,34,0,0,17,58,0
0,2,0.0,0.625,0.0,-1.9015380000000002,2,2,0,1,11,23,0
0,1,0.0,0.0,0.0,0.0,1,1,0,0,164,615,0
0,2,0.0,58.125,0.0,-75.99726,105,105,0,1,140,570,0
0,2,0.0,1.333333,0.0,-3.3559120000000005,4,4,0,1,124,633,0
0,1,0.0,0.0,0.0,0.0,28,28,0,0,59,133,0
0,2,0.0,0.7916667,0.0,-72.84881999999999,73,73,0,1,161,2036,0
0,1,0.0,0.0,0.0,0.0,52,52,0,0,97,169,0
0,1,0.0,0.0,0.0,0.0,128,128,0,0,23,236,0
0,1,0.0,0.0,0.0,0.0,178,178,0,0,110,718,0
0,1,0.0,0.0,0.0,0.0,11,11,0,0,-1,321,0
0,2,0.0,3.0,0.0,0.3226167,1,1,0,1,2,8,0
0,2,0.0,62.083330000000004,0.0,18.59988,12,12,0,1,152,862,0
0,2,0.0,0.9166667,0.0,-131.6266,132,132,0,1,148,1828,0
0,1,0.0,0.0,0.0,0.0,92,92,0,0,35,270,0
0,2,0.0,45.125,0.0,-23.38628,45,45,0,1,165,633,0
0,2,0.0,24.16667,0.0,-99.83424000000001,111,111,0,1,155,17600,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,9,191,0
0,1,0.0,0.0,0.0,0.0,111,111,0,0,13,64,0
0,1,0.0,0.0,0.0,0.0,28,28,0,0,10,41,0
0,1,0.0,0.0,0.0,0.0,119,119,0,0,42,142,0
0,1,0.0,0.0,0.0,0.0,167,167,0,0,164,1763,0
1,49,45.125,2.5842009999999997,-58.93105,1.8087419999999998,0,0,1,1,158,1314,1
0,2,0.0,23.04167,0.0,-71.04435,82,82,0,1,157,522,0
0,1,0.0,0.0,0.0,0.0,98,98,0,0,171,1651,0
0,1,0.0,0.0,0.0,0.0,121,121,0,0,166,5063,0
0,1,0.0,0.0,0.0,0.0,75,75,0,0,161,1907,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,34,339,0
0,1,0.0,0.0,0.0,0.0,169,169,0,0,166,1541,0
0,1,0.0,0.0,0.0,0.0,170,170,0,0,1,4,0
0,1,0.0,0.0,0.0,0.0,105,105,0,0,100,305,0
0,1,0.0,0.0,0.0,0.0,94,94,0,0,101,110,0
1,5,0.0,10.75,0.0,-60.6282,69,69,0,1,129,349,0
1,13,0.0,4.121528,0.0,-6.0719129999999994,9,9,0,1,131,659,0
0,1,0.0,0.0,0.0,0.0,10,10,0,0,187,174,0
0,2,0.0,8.125,0.0,-81.31595,85,85,0,1,113,1146,0
0,2,0.0,11.875,0.0,-90.73293000000001,96,96,0,1,180,595,0
0,1,0.0,0.0,0.0,0.0,7,7,0,0,23,61,0
0,1,0.0,0.0,0.0,0.0,4,4,0,0,10,77,0
0,1,0.0,0.0,0.0,0.0,57,57,0,0,127,486,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,13,40,0
0,1,0.0,0.0,0.0,0.0,119,119,0,0,74,210,0
0,1,0.0,0.0,0.0,0.0,134,134,0,0,65,855,0
0,1,0.0,0.0,0.0,0.0,52,52,0,0,171,1307,0
0,14,0.0,3.099359,0.0,-12.331760000000001,15,15,0,1,175,914,0
0,2,0.0,78.04166,0.0,3.8860669999999997,35,35,0,1,50,214,0
1,1,0.0,0.0,0.0,0.0,82,82,0,0,91,310,0
0,1,0.0,0.0,0.0,0.0,24,24,0,0,31,35,0
0,1,0.0,0.0,0.0,0.0,21,21,0,0,50,103,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,16,44,0
0,1,0.0,0.0,0.0,0.0,151,151,0,0,43,146,0
0,2,0.0,3.958333,0.0,-170.0677,172,172,0,1,42,814,0
0,1,0.0,0.0,0.0,0.0,157,157,0,0,55,820,0
0,1,0.0,0.0,0.0,0.0,37,37,0,0,145,1445,0
0,1,0.0,0.0,0.0,0.0,0,0,0,0,8,90,0
0,1,0.0,0.0,0.0,0.0,21,21,0,0,19,124,0
0,1,0.0,0.0,0.0,0.0,8,8,0,0,2,18,0
0,1,0.0,0.0,0.0,0.0,30,30,0,0,8,18,0
0,24,0.0,7.780797,0.0,6.505268,0,0,0,1,170,1056,0
0,2,0.0,13.08333,0.0,-136.447,142,142,0,1,162,962,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,31,84,0
0,1,0.0,0.0,0.0,0.0,46,46,0,0,40,26,0
0,1,0.0,0.0,0.0,0.0,89,89,0,0,173,3569,0
0,1,0.0,0.0,0.0,0.0,50,50,0,0,0,1116,0
0,1,0.0,0.0,0.0,0.0,96,96,0,0,48,666,0
0,2,0.0,15.916670000000002,0.0,-7.347975,15,15,0,1,68,256,0
0,1,0.0,0.0,0.0,0.0,85,85,0,0,160,1135,0
0,2,0.0,1.833333,0.0,-147.0243,147,147,0,1,174,1528,0
0,1,0.0,0.0,0.0,0.0,78,78,0,0,155,700,0
0,1,0.0,0.0,0.0,0.0,76,76,0,0,183,1082,0
0,1,0.0,0.0,0.0,0.0,161,161,0,0,60,283,0
0,2,0.0,58.833330000000004,0.0,-11.7675,41,41,0,1,69,143,0
0,1,0.0,0.0,0.0,0.0,26,26,0,0,162,507,0
0,1,0.0,0.0,0.0,0.0,103,103,0,0,167,768,0
0,1,0.0,0.0,0.0,0.0,117,117,0,0,8,41,0
0,1,0.0,0.0,0.0,0.0,6,6,0,0,152,4094,0
0,1,0.0,0.0,0.0,0.0,162,162,0,0,155,17033,0
0,1,0.0,0.0,0.0,0.0,139,139,0,0,160,572,0
0,1,0.0,0.0,0.0,0.0,37,37,0,0,184,1170,0
0,1,0.0,0.0,0.0,0.0,48,48,0,0,46,314,0
0,1,0.0,0.0,0.0,0.0,169,169,0,0,42,103,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,19,75,0
0,2,0.0,20.20833,0.0,-80.97138000000001,91,91,0,1,36,289,0
0,3,0.0,4.3125,0.0,-62.779819999999994,65,65,0,1,10,112,0
0,2,0.0,0.041666699999999994,0.0,-45.01488,45,45,0,1,177,1932,0
0,1,0.0,0.0,0.0,0.0,147,147,0,0,167,5347,0
0,1,0.0,0.0,0.0,0.0,58,58,0,0,57,158,0
0,1,0.0,0.0,0.0,0.0,44,44,0,0,184,642,0
0,1,0.0,0.0,0.0,0.0,20,20,0,0,52,460,0
0,1,0.0,0.0,0.0,0.0,35,35,0,0,90,195,0
1,45,16.97222,2.298295,-26.27107,-2.628011,4,4,1,1,46,289,1
0,1,0.0,0.0,0.0,0.0,132,132,0,0,0,5773,0
0,1,0.0,0.0,0.0,0.0,160,160,0,0,0,402,0
0,1,0.0,0.0,0.0,0.0,103,103,0,0,165,1785,0
0,7,0.0,14.36806,0.0,-11.95624,24,24,0,1,196,1158,0
0,1,0.0,0.0,0.0,0.0,51,51,0,0,0,678,0
0,3,0.0,1.666667,0.0,-103.2113,104,104,0,1,84,701,0
0,3,0.0,20.85417,0.0,-75.29484000000001,89,89,0,1,78,422,0
1,21,0.0,5.327083,0.0,3.229779,1,1,0,1,174,665,0
0,2,0.0,4.0,0.0,1.740104,0,0,0,1,5,45,0
0,1,0.0,0.0,0.0,0.0,104,104,0,0,160,261,0
0,1,0.0,0.0,0.0,0.0,60,60,0,0,44,208,0
0,1,0.0,0.0,0.0,0.0,43,43,0,0,55,76,0
0,1,0.0,0.0,0.0,0.0,46,46,0,0,65,308,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,14,86,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,17,33,0
0,1,0.0,0.0,0.0,0.0,178,178,0,0,163,772,0
0,4,0.0,36.66667,0.0,10.273719999999999,17,17,0,1,167,447,0
0,5,0.0,6.78125,0.0,-20.67716,26,26,0,1,47,173,0
0,2,0.0,1.083333,0.0,-1.490208,2,2,0,1,3,21,0
0,1,0.0,0.0,0.0,0.0,152,152,0,0,132,515,0
0,1,0.0,0.0,0.0,0.0,48,48,0,0,126,312,0
0,1,0.0,0.0,0.0,0.0,9,9,0,0,36,187,0
0,1,0.0,0.0,0.0,0.0,79,79,0,0,37,156,0
0,1,0.0,0.0,0.0,0.0,20,20,0,0,22,326,0
0,1,0.0,0.0,0.0,0.0,62,62,0,0,186,797,0
0,1,0.0,0.0,0.0,0.0,36,36,0,0,165,994,0
0,1,0.0,0.0,0.0,0.0,176,176,0,0,166,2129,0
0,1,0.0,0.0,0.0,0.0,47,47,0,0,54,155,0
0,3,0.0,1.020833,0.0,-3.295915,3,3,0,1,4,60,0
0,1,0.0,0.0,0.0,0.0,66,66,0,0,171,1458,0
0,1,0.0,0.0,0.0,0.0,4,4,0,0,38,223,0
0,1,0.0,0.0,0.0,0.0,55,55,0,0,15,31,0
0,1,0.0,0.0,0.0,0.0,5,5,0,0,27,79,0
0,2,0.0,19.875,0.0,-1.3199670000000001,11,11,0,1,89,655,0
0,1,0.0,0.0,0.0,0.0,79,79,0,0,96,513,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,26,65,0
0,1,0.0,0.0,0.0,0.0,99,99,0,0,45,451,0
0,1,0.0,0.0,0.0,0.0,31,31,0,0,55,105,0
0,1,0.0,0.0,0.0,0.0,63,63,0,0,170,2715,0
0,2,0.0,37.0,0.0,-3.653079,22,22,0,1,164,1366,0
0,1,0.0,0.0,0.0,0.0,79,79,0,0,32,145,0
0,1,0.0,0.0,0.0,0.0,34,34,0,0,56,91,0
0,1,0.0,0.0,0.0,0.0,80,80,0,0,165,591,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,99,386,0
0,1,0.0,0.0,0.0,0.0,77,77,0,0,161,605,0
0,1,0.0,0.0,0.0,0.0,70,70,0,0,27,96,0
0,1,0.0,0.0,0.0,0.0,100,100,0,0,59,231,0
0,5,0.0,29.42708,0.0,20.29535,3,3,0,1,125,264,0
0,1,0.0,0.0,0.0,0.0,76,76,0,0,94,214,0
0,2,0.0,16.875,0.0,-28.6011,37,37,0,1,7,132,0
0,1,0.0,0.0,0.0,0.0,36,36,0,0,65,342,0
0,1,0.0,0.0,0.0,0.0,71,71,0,0,159,849,0
0,1,0.0,0.0,0.0,0.0,9,9,0,0,82,319,0
0,1,0.0,0.0,0.0,0.0,137,137,0,0,55,1932,0
0,1,0.0,0.0,0.0,0.0,40,40,0,0,126,465,0
0,1,0.0,0.0,0.0,0.0,183,183,0,0,39,464,0
1,4,0.0,4.3333330000000005,0.0,1.319283,1,1,0,1,47,57,0
0,1,0.0,0.0,0.0,0.0,23,23,0,0,36,74,0
1,2,0.041666699999999994,0.041666699999999994,-19.111520000000002,-19.111520000000002,19,19,1,1,32,580,0
0,2,0.0,0.041666699999999994,0.0,-85.47276,85,85,0,1,41,162,0
0,1,0.0,0.0,0.0,0.0,4,4,0,0,3,9,0
0,1,0.0,0.0,0.0,0.0,131,131,0,0,102,419,0
0,1,0.0,0.0,0.0,0.0,146,146,0,0,157,7529,0
0,1,0.0,0.0,0.0,0.0,42,42,0,0,59,103,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,86,245,0
0,1,0.0,0.0,0.0,0.0,111,111,0,0,168,424,0
0,1,0.0,0.0,0.0,0.0,10,10,0,0,47,106,0
0,1,0.0,0.0,0.0,0.0,9,9,0,0,13,90,0
0,1,0.0,0.0,0.0,0.0,135,135,0,0,184,1460,0
0,2,0.0,0.9583333,0.0,-19.20843,19,19,0,1,17,89,0
0,1,0.0,0.0,0.0,0.0,61,61,0,0,132,1839,0
0,1,0.0,0.0,0.0,0.0,165,165,0,0,163,264,0
0,1,0.0,0.0,0.0,0.0,118,118,0,0,165,445,0
0,1,0.0,0.0,0.0,0.0,18,18,0,0,10,58,0
0,1,0.0,0.0,0.0,0.0,15,15,0,0,156,793,0
0,2,0.0,30.66667,0.0,10.582510000000001,4,4,0,1,18,69,0
1,1,0.0,0.0,0.0,0.0,25,25,0,0,168,2657,0
0,2,0.0,119.0417,0.0,34.7378,24,24,0,1,147,717,0
0,6,0.0,22.883329999999997,0.0,-29.15905,48,48,0,1,13,81,0
0,1,0.0,0.0,0.0,0.0,86,86,0,0,40,189,0
0,1,0.0,0.0,0.0,0.0,119,119,0,0,29,35,0
0,1,0.0,0.0,0.0,0.0,20,20,0,0,23,129,0
0,1,0.0,0.0,0.0,0.0,180,180,0,0,77,96,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,25,64,0
0,3,0.0,18.0,0.0,-136.0087,148,148,0,1,93,1457,0
0,1,0.0,0.0,0.0,0.0,9,9,0,0,-1,9,0
0,1,0.0,0.0,0.0,0.0,126,126,0,0,191,315,0
0,1,0.0,0.0,0.0,0.0,168,168,0,0,161,643,0
0,1,0.0,0.0,0.0,0.0,124,124,0,0,109,260,0
0,2,0.0,27.08333,0.0,-51.54756,65,65,0,1,188,956,0
0,1,0.0,0.0,0.0,0.0,61,61,0,0,146,548,0
0,1,0.0,0.0,0.0,0.0,48,48,0,0,113,364,0
0,1,0.0,0.0,0.0,0.0,109,109,0,0,183,756,0
0,1,0.0,0.0,0.0,0.0,9,9,0,0,9,22,0
0,1,0.0,0.0,0.0,0.0,73,73,0,0,0,6508,0
0,1,0.0,0.0,0.0,0.0,161,161,0,0,163,536,0
0,2,0.0,2.958333,0.0,-37.61079,39,39,0,1,29,161,0
0,1,0.0,0.0,0.0,0.0,72,72,0,0,107,305,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,76,205,0
0,1,0.0,0.0,0.0,0.0,11,11,0,0,20,83,0
0,1,0.0,0.0,0.0,0.0,111,111,0,0,173,932,0
0,2,0.0,37.41667,0.0,16.171020000000002,2,2,0,1,4,17,0
0,1,0.0,0.0,0.0,0.0,177,177,0,0,63,252,0
0,2,0.0,69.79166,0.0,-68.12804,103,103,0,1,138,654,0
1,1,0.0,0.0,0.0,0.0,13,13,0,0,18,93,0
0,1,0.0,0.0,0.0,0.0,167,167,0,0,47,267,0
0,1,0.0,0.0,0.0,0.0,75,75,0,0,68,194,0
0,2,0.0,68.29166,0.0,-2.349504,36,36,0,1,171,2420,0
0,1,0.0,0.0,0.0,0.0,107,107,0,0,45,132,0
0,1,0.0,0.0,0.0,0.0,26,26,0,0,166,1337,0
0,1,0.0,0.0,0.0,0.0,66,66,0,0,-1,510,0
0,2,0.0,37.0,0.0,18.1943,0,0,0,1,22,113,0
0,5,0.0,8.260417,0.0,-56.45208,63,63,0,1,164,328,0
0,1,0.0,0.0,0.0,0.0,48,48,0,0,25,45,0
0,1,0.0,0.0,0.0,0.0,171,171,0,0,176,1839,0
0,1,0.0,0.0,0.0,0.0,42,42,0,0,31,244,0
0,1,0.0,0.0,0.0,0.0,119,119,0,0,84,857,0
0,1,0.0,0.0,0.0,0.0,8,8,0,0,41,350,0
0,1,0.0,0.0,0.0,0.0,92,92,0,0,34,84,0
0,1,0.0,0.0,0.0,0.0,13,13,0,0,79,326,0
1,2,0.0,2.75,0.0,-24.41692,25,25,0,1,102,551,0
0,3,0.0,70.27084,0.0,41.32485,5,5,0,1,105,551,0
0,1,0.0,0.0,0.0,0.0,33,33,0,0,25,412,0
0,1,0.0,0.0,0.0,0.0,10,10,0,0,147,2390,0
0,8,0.0,16.09524,0.0,-21.20522,35,35,0,1,27,260,0
0,1,0.0,0.0,0.0,0.0,33,33,0,0,185,1519,0
0,1,0.0,0.0,0.0,0.0,110,110,0,0,47,445,0
0,1,0.0,0.0,0.0,0.0,132,132,0,0,88,3125,0
0,1,0.0,0.0,0.0,0.0,142,142,0,0,178,1040,0
0,1,0.0,0.0,0.0,0.0,97,97,0,0,41,106,0
0,1,0.0,0.0,0.0,0.0,40,40,0,0,46,119,0
0,1,0.0,0.0,0.0,0.0,82,82,0,0,167,1515,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,172,915,0
0,1,0.0,0.0,0.0,0.0,166,166,0,0,144,628,0
0,2,0.0,165.9167,0.0,63.979659999999996,18,18,0,1,175,538,0
0,3,0.0,64.89584,0.0,24.358810000000002,18,18,0,1,178,635,0
0,1,0.0,0.0,0.0,0.0,5,5,0,0,149,724,0
0,1,0.0,0.0,0.0,0.0,37,37,0,0,118,653,0
0,2,0.0,0.9583333,0.0,-94.81496,95,95,0,1,20,380,0
0,1,0.0,0.0,0.0,0.0,11,11,0,0,44,131,0
0,1,0.0,0.0,0.0,0.0,13,13,0,0,143,861,0
0,1,0.0,0.0,0.0,0.0,98,98,0,0,148,906,0
0,1,0.0,0.0,0.0,0.0,43,43,0,0,96,385,0
0,1,0.0,0.0,0.0,0.0,126,126,0,0,170,798,0
0,1,0.0,0.0,0.0,0.0,161,161,0,0,113,1189,0
0,1,0.0,0.0,0.0,0.0,3,3,0,0,2,52,0
0,1,0.0,0.0,0.0,0.0,106,106,0,0,9,67,0
0,1,0.0,0.0,0.0,0.0,48,48,0,0,182,778,0
0,1,0.0,0.0,0.0,0.0,28,28,0,0,17,26,0
0,1,0.0,0.0,0.0,0.0,184,184,0,0,168,1866,0
0,1,0.0,0.0,0.0,0.0,14,14,0,0,102,254,0
0,1,0.0,0.0,0.0,0.0,174,174,0,0,179,2301,0
0,1,0.0,0.0,0.0,0.0,95,95,0,0,41,75,0
0,1,0.0,0.0,0.0,0.0,46,46,0,0,156,1782,0
0,1,0.0,0.0,0.0,0.0,12,12,0,0,61,129,0
0,1,0.0,0.0,0.0,0.0,47,47,0,0,0,568,0
1,4,0.0,50.38889,0.0,27.626279999999998,10,10,0,1,51,131,0
0,1,0.0,0.0,0.0,0.0,47,47,0,0,166,1677,0
0,4,0.0,13.0,0.0,-1.157683,10,10,0,1,162,2115,0
0,1,0.0,0.0,0.0,0.0,72,72,0,0,78,322,0
0,1,0.0,0.0,0.0,0.0,55,55,0,0,75,330,0
0,3,0.0,40.58333,0.0,24.958460000000002,2,2,0,1,94,530,0
0,1,0.0,0.0,0.0,0.0,35,35,0,0,74,119,0
0,1,0.0,0.0,0.0,0.0,2,2,0,0,15,23,0
0,1,0.0,0.0,0.0,0.0,135,135,0,0,150,4669,0
